"Contract_ID","Project_ID","Project_Name","Ownership","Developer","Address","ZIP","Parcel_ID","Council_District","Unit_Type","Housing_Tenure","Development_Status","Total_Units","Affordable_Units","Total_ADA_Units","PSH_Units","MFI_20","MFI_30","MFI_40","MFI_50","MFI_60","MFI_65","MFI_70","MFI_80","MFI_100","MFI_120","Affordability_Start_Date","Affordability_Expiration_Date","Affordability_Period","FIL_Status","CAL_FIL","Date_FIL_Recorded","HDA","Private_Activity_Bonds","Affordability_Unlocked","SMART","Dev_Agreement","Density_Bonus","FIL","LIHTC","GO_Bonds_2006","GO_Bonds_2013","GO_Bonds_2018","GO_Bonds_2022","CDBG","CIP_Funds","HOME","HTF","Project_Connect","City_Subsidy","Longitude","Latitude"
"251","5066","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3512 Autumn Bay Drive","78744","0318180152","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-12-2008","09-12-2018","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694755","30.200776"
"251","5067","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3413 Autumn Bay Drive","78744","0318180215","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-26-2008","09-26-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693839","30.200739"
"251","5068","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3405 Autumn Bay Drive","78744","0318180217","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-20-2008","11-20-2018","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693578","30.200762"
"251","5069","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3421 Autumn Bay Drive","78744","0318180213","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-20-2008","11-20-2018","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694148","30.200677"
"251","5070","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3509 Autumn Bay Drive","78744","0318180210","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","12-30-2008","12-30-2018","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694503","30.200419"
"251","5071","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3421 Hovenweep Avenue","78744","0318180307","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-17-2008","01-17-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693083","30.200252"
"251","5072","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3509 Hovenweep Avenue","78744","0318180304","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-29-2008","03-01-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693223","30.199919"
"251","5073","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3504 Hovenweep Avenue","78744","0318180222","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-25-2008","04-25-2018","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693569","30.200145"
"251","5074","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3420 Hovenweep Avenue","78744","0318180220","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-09-2008","05-09-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693521","30.200379"
"251","5075","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3408 Autumn Bay Drive","78744","0318180143","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-29-2008","05-29-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69366","30.201144"
"251","5076","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7413 Montezuma Street","78744","0320181204","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-25-2008","06-25-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69721","30.19791"
"251","5077","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7436 Montezuma Street","78744","0320180804","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-14-2008","11-14-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696324","30.197592"
"251","5078","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3409 Autumn Bay Drive","78744","0318180216","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-29-2008","09-29-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693701","30.200752"
"251","5079","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3504 Bronco Bend Loop","78744","0320180807","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-24-2008","10-24-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696513","30.197939"
"251","5080","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3704 Autumn Bay Drive","78744","0318180113","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-07-2009","01-07-2019","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695983","30.199641"
"251","5081","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3621 Bronco Bend Loop","78744","0320180707","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-10-2009","06-10-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695445","30.198095"
"251","5082","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3613 Bronco Bend Loop","78744","0320180709","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-15-2009","06-15-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695679","30.198282"
"251","5083","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3700 Autumn Bay Drive","78744","0318180112","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-16-2009","06-16-2019","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695856","30.199716"
"251","5084","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3505 Autumn Bay Drive","78744","0318180211","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-29-2009","07-29-2019","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694406","30.200508"
"251","5085","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7508 Cedar Edge Drive","78744","0320181317","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-11-2009","09-11-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696356","30.19557"
"251","5086","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7300 South Glenn Street","78744","0320181227","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-25-2009","11-25-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.6976921","30.198142"
"251","5087","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7400 Aspen Brook Drive","78744","0318180505","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-28-2009","04-28-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69538","30.19971"
"251","5088","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3513 Bronco Bend Loop","78744","0320180716","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-29-2009","05-29-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696555","30.198523"
"251","5089","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3505 Bronco Bend Loop","78744","0320180718","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-03-2009","06-03-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696759","30.198281"
"251","5090","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3601 Bronco Bend Loop","78744","0320180712","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-24-2009","06-24-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695969","30.198556"
"251","5091","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7301 Cedar Edge Drive","78744","0320191413","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-15-2009","10-15-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697517","30.197071"
"251","5092","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7529 Cedar Edge Drive","78744","0320181402","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-20-2009","11-20-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696118","30.194779"
"251","5093","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3812 Yarborough Avenue","78744","0320180913","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-29-2009","10-29-2010","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695041","30.197533"
"251","5094","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3609 Bronco Bend Loop","78744","0320180710","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-01-2009","05-01-2019","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695793","30.198372"
"251","5095","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7400 Cedar Edge Drive","78744","0320181328","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-15-2010","01-15-2020","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697484","30.196511"
"251","5096","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3816 Yarborough Avenue","78744","0320180914","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-29-2010","01-29-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69509","30.197413"
"251","5097","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7524 Cedar Edge Drive","78744","0320181313","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-17-2010","02-17-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695976","30.195238"
"251","5098","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7421 Cedar Edge Drive","78744","0320181422","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-25-2010","06-25-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697263","30.195791"
"251","5099","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7413 Cedar Edge Drive","78744","0320181420","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-23-2010","06-23-2020","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697476","30.195955"
"251","5100","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7425 Cedar Edge Drive","78744","0320181423","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-20-2010","07-20-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697167","30.195701"
"251","5101","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7417 Cedar Edge Drive","78744","0320181421","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-16-2010","08-16-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697359","30.195862"
"251","5102","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7413 South Glenn Street","78744","0320181332","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-31-2010","08-31-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69693","30.196481"
"251","5103","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7509 Cedar Edge Drive","78744","0320181428","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-21-2010","04-21-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696631","30.195283"
"251","5104","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7501 Cedar Edge Drive","78744","0320181426","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-21-2010","05-21-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696888","30.195406"
"251","5105","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7429 Cedar Edge Drive","78744","0320181424","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-28-2010","05-28-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69707","30.195623"
"251","5106","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7505 Cedar Edge Drive","78744","0320181427","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-21-2010","06-21-2020","10",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696801","30.195345"
"251","5107","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7408 Cedar Edge Drive","78744","0320181326","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-29-2010","07-29-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697312","30.196325"
"251","5108","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7432 Cedar Edge Drive","78744","0320181320","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-28-2010","09-28-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696688","30.195829"
"251","5109","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7409 Cedar Edge Drive","78744","0320181419","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-30-2010","09-30-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697575","30.196034"
"251","5110","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7332 South Glenn Street","78744","0320181220","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-30-2010","09-30-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697188","30.197311"
"251","5111","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7305 Cedar Edge Drive","78744","0320181414","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-29-2010","11-29-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697645","30.196997"
"251","5112","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7433 Cedar Edge Drive","78744","0320181425","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-20-2010","04-20-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697002","30.195511"
"251","5113","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7512 Cedar Edge Drive","78744","0320181316","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-31-2010","03-31-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69626","30.195491"
"251","5114","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7513 Cedar Edge Drive","78744","0320181429","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-30-2010","09-30-2011","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696567","30.195167"
"251","5116","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7005 Outfitter Drive","78744","0320160328","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-26-2011","05-26-2012","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.701687","30.199472"
"251","5117","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7305 South Glenn Street","78744","0320181407","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-29-2011","07-29-2012","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.698096","30.197813"
"251","5118","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7116 Outfitter Drive","78744","0320160313","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-30-2011","11-30-2012","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.700152","30.19889"
"251","5119","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7320 South Glenn Street","78744","0320181223","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-11-2011","02-11-2012","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697501","30.19761"
